,Fecha_Publicación,Titulo,viewCount,likeCount,dislikeCount,commentCount,Duración_segs,Tags,Descripcion,videoID,Edicion
87,2014-04-21,Dos argentinos contra el hambre en África: Emiliano Mroue at TEDxRosario,9675,80,2,6,981,"['capitan sarmiento', 'sustainability', 'empresas sociales', 'ted x', 'ted talk', 'west african rice company', 'Agriculture (Professional Field)', 'TEDx', 'argentino', 'tedxrosario', 'tedx talks', 'expatriado', 'ted', 'arroz', 'agricultura', 'argentina', 'tedx talk', 'africa', 'spanish', 'activism', 'sierra leona', 'buenos aires', 'ted talks', 'global issues', 'patricio imerito', 'tedx', 'business', 'food', 'Sierra Leone (Country)', 'rosario', 'warc', 'santa fe', 'Rice (Cereal)', 'community', 'social change']","Se podría decir que Emiliano es uno de esos míticos casos donde una persona deja su laburo para ir a poner un bar a la playa. Solo que en este caso, en vez de un bar es una empresa social y, en vez de una playa, son los inundados campos arroceros de Sierra Leona en África. 
La empresa que fundó junto a su primo ha ayudado a cientos de familias africanas a encontrar un camino para escapar de la mera subsistencia hacia el desarrollo sostenible. 

Emiliano es Socio y Director General en ""The West African Rice Company"" un negocio inclusivo de agricultura sostenible en Sierra Leona, habiendo sido galardonada por Su Excelencia, el Presidente de la República de Sierra Leona como la empresa agricola más importante del país. 

Emiliano ha estado, previamente a su constitución como empresario en África, involucrado en el desarrollo e implementación de proyectos de energías renovables en América Latina y África.

Emiliano se graduó como Licenciado en Economía Empresarial, por la Universidad Torcuato di Tella, en Argentina, donde se le fue atribuida la beca Starlight para realizar estudios en la WU Universitaet, en Austria. Mas tarde ha ganado una beca para realizar el CEMS Master in International Management, en la escuela de negocios ESADE, en España, y en la Universidad de Colonia, en Alemania. Actualmente es candidato nivel III al Chartered Financial Analyst (CFA).

Emiliano tiene también una fuerte pasión por los viajes, muchos de ellos de aventura. Como ""logros"" mayores ha cruzado Latinoamérica, desde Bolivia a la Ciudad de México en transporte publico, ha recorrido Irán y Afganistán en la misma modalidad y ha visitado más de 50 países.  Finalmente, también ha contribuido al fundraising de diversas ONG tales como Fundación Cruzada Argentina, Grameen Bank y WARC Foundation.

http://www.westafricanrice.com/

TEDxRosario se realiza en la ciudad de Rosario, Argentina
http://www.TEDxRosario.com.ar 

About TEDx:
In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",g8YIDiQW7Bs,TEDxRosario 2013: Atrevete a lo imposible - 09/10/2013
88,2014-01-27,La filosofía del rugby aplicada a la vida: Federico Pucciariello at TEDxRosario,52475,778,18,13,776,"['sports', 'santa fe', 'ted x', 'español', 'spanish', 'culture', 'sustentable', 'rosario', 'life', 'ted talks', 'sport', 'TEDx', 'reciclar', 'tedx', 'barbarians', 'bioenergy', 'consumo', 'coeficiente biologico', 'aceites', 'bio', 'rugby', 'global issues', 'activism', 'argentina', 'ovalada', 'climate change', 'cambio climatico', 'ted talk', 'biocombustibles', 'planeta', 'rafaela', 'teamwork', 'food', 'equipo', 'tedx talk', 'filosofia', 'biodiesel', 'sustainability', 'social change', 'tedxrosario', 'tedxrosario2013', 'ted', 'tedx talks']","Fede nos insta a nunca soltar la pelota! Y nos cuenta por qué al retirarse del rugby decidió fundar una de las empresas de biocombustible más grandes del país! 

Federico emigró a Europa a los 21 años para dedicarse profesionalmente al Rugby. ¡Y qué bien le fue!: campeón de la liga inglesa y celta, dos veces campeón para Europa e invitado 5 veces para Barbarians Británicos.

Fue, desde siempre, un gran emprendedor y apasionado defensor del medio ambiente enfocado principalmente al desarrollo de nuevas tecnologías amigables y sustentables.

Tal es así, que en el 2007, dos ños previos a retirarse del rugby profesionalmente, fundó su primera empresa de Biodiesel en Roldán -Rosario Bioenergy S.A- y este año, gracias a la incorporación de la primer planta feedstcok de la región, se transformó en la primer pyme más grande del país en el rubro.

TEDxRosario se realiza en la ciudad de Rosario, Argentina
http://www.TEDxRosario.com.ar

About TEDx:
In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",Sg6SEzTUhJU,TEDxRosario 2013: Atrevete a lo imposible - 09/10/2013
89,2014-01-11,¿Cómo deberíamos vivir? Daniel Scarfò at TEDxRosario,5356,32,2,2,1045,"['tedx', 'bertrand', 'tedx talk', 'bailar', 'TEDx', 'educación', 'ted x', 'russel', 'argentina', 'cultura', 'ted talks', 'music', 'culture', 'bee gees', 'leer', 'santa fe', 'filosofía', 'ted talk', 'español', 'sociologia', 'dance', 'john travolta', 'ted', 'tedxrosario2013', 'vilas', 'psychiology', 'tedx talks', 'flacso', 'tedxrosario', 'global issues', 'lifestyle', 'rosario', 'spanish']","¿Qué tipos de movimientos necesitamos para tener una buena vida? Se pregunta Daniel y nos cuenta las conclusiones a las que arribó en su vida. 

Daniel es licenciado y Profesor en Sociología (UBA) y Ph. D. en Español y Portugués (Yale). Estudió, también, Literatura Comparada en la Universidad de Puerto Rico y Estudios Portugueses en la Universidad de Lisboa y enseñó durante 25 años en diversas universidades de Argentina, Canadá y E.E.U.U.

Actualmente es Profesor de la Universidad Austral y Director del Museo Sarmiento. En busca de una comprensión ecocrítica de las conexiones entre los mundos biológicos y sociales, las narrativas éticas y la necesidad de una nueva educación sentimental y ecológica, siempre consideró urgente prepararnos en los conocimientos y sensibilidades de otras culturas, literaturas, lenguajes y especies. Eso lo tuvo toda su vida cerca de los viajes, las palabras y los animales.

TEDxRosario se realiza en la ciudad de Rosario, Argentina
http://www.TEDxRosario.com.ar

About TEDx:
In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",Yz6VWRCIhgc,TEDxRosario 2013: Atrevete a lo imposible - 09/10/2013
90,2014-01-01,Pequeño gran bandoneonista: Guido Gavazza at TEDxRosario,4879,54,5,8,464,"['tedxrosairo', 'ted x', 'performance', 'entertainment', 'tedx talks', 'culture', 'argentina', 'music', 'TEDx', 'folklore', 'español', 'ted talk', 'acordion', 'folclore', 'ted talks', 'young', 'santa fe', 'song', 'bandoneon', 'ted', 'acordeon', 'tango', 'rosario', 'tedxrosario2013', 'musica', 'tedx', 'Tango (Musical Genre)', 'spanish', 'tedx talk']","Guido inició su formación musical a los 6 años y sus estudios de bandoneón a los 7.

Participó, desde chico, en audiciones y en el 2006 incorporó temas de Astor Piazolla a su repertorio que lo llevaron a presentarse en la Escuela Municipal de Música junto a otros alumnos del taller Suzuki de piano. Al año siguiente participó como invitado de Primer Festival Internacional de Suzuki de Rosario y desde entonces ha sido convocado para participar de destacados eventos a nivel nacional. Entre ellos, en el 198° Aniversario de la Creación de la Bandera en el Monumento.

En el 2012 editó su primer CD, ""Un bando de neón"" que incluye dos temas de su autoría y, este año, fue invitado al Festival de Orquestas Infanto-juveniles donde se presentó con el Quinteto Tango conformado por Manuel Martinez (piano), Pablo Galimberti (violín), Julian Cicerchia (guitarra) y Mauro Rodriguez (bajo). El festival contó con el padrinazgo artístico de Elena Roger.

TEDxRosario se realiza en la ciudad de Rosario, Argentina
http://www.TEDxRosario.com.ar

About TEDx:
In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",LCdQCjEaDB4,TEDxRosario 2013: Atrevete a lo imposible - 09/10/2013
91,2014-10-01,Charla de asesinos seriales | José Alejandro Silberstein  | TEDxRosario,3163,30,3,0,494,"['tedx', 'Career/Life Development', 'tedx talks', 'Social Science', 'Spanish', 'ted x', 'ted talks', 'Sociology', 'ted talk', 'ted', 'Culture', 'History', 'TEDxTalks', 'Psychology', 'Argentina', 'Criminology', 'tedx talk']","This talk was given at a local TEDx event, produced independently of the TED Conferences. ¿Cómo nace un asesino serial? ¿Cuáles fueron los más famosos? ¿Por qué hay tantos en las películas pero no en las noticias? ¿Qué probabilidades hay de que yo conozca a uno?  Son algunas de las preguntas que buscarán respuesta en esta extraña entrevista.

José es profesor de Criminología en Seguridad Pública de la Universidad del Salvador y psiquiatra especialista en asesinos seriales.

Cursó sus estudios de Medicina en la Universidad de Rosario e hizo su entrenamiento en psiquiatría en el Hospital Italiano de Buenos Aires, en la Comunidad Terapéutica Psicoanalítica, en el Departamento de Terapia Familiar del Hospita Hahnemann (Filadelfia, Estados Unidos), el Calgary General Hospital y la Universidad de Calgary (Calgary, Alberta, Canadá), donde obtuvo un Fellowship en psiquiatría forense.

Ha publicado numerosos trabajos en medicina familiar, psicosomática y psiquiatría forense en nuestro país y en el extranjero.

José es autor de Desarrollo Emocional y Dinámica Familiar: un enfoque biopsicosocial del proceso de diferenciación de las relaciones matrimoniales y familiares, y de Mentes que Agonizan, ambos publicados por UNR Editora.

Actualmente reside en Rosario, donde ejerce la actividad privada y la tarea docente como profesor de Psicología Forense en la Facultad de Psicología de la Universidad Católica de la Plata (Sede Académica de Rosario).

About TEDx, x = independently organized event In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",hWFg8kJhglA,TEDxRosario 2013: Atrevete a lo imposible - 09/10/2013
92,2014-09-17,Desafios de educar en contextos de nuevas tecnologias | Aníbal Rossi | TEDxRosario,21424,175,8,2,1021,"['ted x', 'Education', 'Spanish', 'Linguistics', 'Argentina', 'tedx talks', 'Anthropology', 'tedx talk', 'Philosophy', 'ted talks', 'ted talk', 'tedx', 'TEDxTalks', 'Culture', 'ted', 'Sociology', 'Career/Life Development', 'Social Media']","This talk was given at a local TEDx event, produced independently of the TED Conferences. Aníbal nos explica por medio de la fabula de Narciso, los desafíos para la educación en un mundo con tecnologías que cambian cada vez más rápidamente.

Aníbal nació hace 33 años. Licenciado en Comunicación Social. Le apasiona la filosofía tanto como la artesanía digital, de hecho admira menos a Sócrates que a McGyver. Lector voraz que anhela mutar en gamer.

Le da pudor llamarse músico aunque se le anima a varios instrumentos.

Es docente universitario.

Le gusta enseñar lo que no sabe para así aprender con/de sus alumnos, esto es sin duda lo que más lo gratifica.

About TEDx, x = independently organized event In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",HXMmaZgylVo,TEDxRosario 2013: Atrevete a lo imposible - 09/10/2013
93,2014-09-17,Mi encuentro con la educación libre | María José Vaiana | TEDxRosario,64979,627,44,31,861,"['ted x', 'Culture', 'Spanish', 'Psychology', 'ted talk', 'TEDxTalks', 'Argentina', 'Philosophy', 'tedx', 'ted talks', 'tedx talks', 'Education', 'ted', 'Lifestyle', 'Sociology', 'tedx talk']","This talk was given at a local TEDx event, produced independently of the TED Conferences. Maria Jose nos cuenta como, desde el amor, muchas veces interferimos en los procesos de aprendizaje de los niños, y las consecuencias inesperadas que esto puede tener. 

Durante el cursado de sus estudios en la Universidad Nacional de Derecho de Rosario, María José descubrió, gracias a la cátedra de Introducción a la Filosofía, que su interés real no era el jurídico sino el pedagógico. Desde entonces, se dedicó a investigar, de forma autodidacta, sobre métodos alternativos de educación.

Al terminar la carrera se mudó a Barcelona donde realizó un postgrado en Psicomotricidad y otro en Lenguajes Expresivos y Comunicación para la práctica docente.

Simultáneamente, participó de un grupo de trabajo de la red de educación libre de Catalunya (Xell) y se formó en psicología sintética junto a Cristóbal Gutierrez en su propuesta de Cuidado del Alma Infantil.

Durante esa etapa trabajó como acompañante en 3 escuelitas de educación libre de Catalunya, como psicomotricista en instituciones públicas y privadas y dictó charlas para padres y acompañantes interesados en conocer la propuesta.

Su sueño, estando en Barcelona, era volver a Argentina para fundar su escuela libre en su ciudad natal. Hoy ese sueño ya es una realidad.

About TEDx, x = independently organized event In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",peV3G58pim4,TEDxRosario 2013: Atrevete a lo imposible - 09/10/2013
94,2013-10-10,Animación de apertura TEDxRosario 2013,827,2,0,0,33,"['fede puopolo', 'buenfinde', 'tedx', 'tedxrosario', 'atrevete a lo imposible', 'imposible', 'Rosario Santa Fe (City/Town/Village)']","Excelente animación de apertura para TEDxRosario 2013
Realizado el 9 de octubre en el salñón Metropolitano de Rosario, Argentina.",JSWd3thmL3M,TEDxRosario 2013: Atrevete a lo imposible - 09/10/2013
95,2013-01-21,TEDxRosario 2012: Dale una vuelta a tus ideas,992,10,0,1,246,"['tedxrosario', 'tedx', 'tedxbuenoaires', 'tedxriodelaplata', 'tedxcordoba', 'tedxmendoza', 'tedxsantafe', 'santa fe', 'tedex', 'rosario', 'trapanni', 'flor balestra', 'Javier Yunes', 'Julian Dominguez', 'Ariel Goldvarg', 'Gabriel Bortnik', 'Gustavo Priori', 'Marina Platino', 'Nadia Nazer', 'Federico Puopolo', 'Eduardo Estrella', 'Stefania Sahakian', 'Simón Carpman', 'benetti', 'mago ranhdi', 'rathge', 'riccilo', 'carnielli', 'dante taparelli', 'julio vacaflor', 'alta en el cielo', 'metropolitano', 'ted', 'argentina', 'tecnologia', 'entretenimiento', 'diseño', 'ideas']","Preparativos previos y postales de lo que pasó en el TEDxRosario 2012
The making of and highlights of TEDxRosario 2012

Realizado por Bollore Films   http://vimeo.com/bollore",y7xAOxKaM4A,TEDxRosario 2012: Dale una vuelta a tus ideas - 06/11/12
96,2013-06-13,La libertad que me dió la ceguera: Norberto Catalano at TEDxRosario 2012,27360,446,12,18,928,"['retinosis', 'ceguera', 'santa fe', 'culture', 'spanish', 'pigmentaria', 'tedxrosario', 'ted x', 'psycology', 'santafesino', 'ciego', 'blind', 'global issues', 'argentina', 'compasion', 'social change', 'sports', 'tedxrosario2012', 'ted talks', 'tedx talk', 'tedx talks', 'ted talk', 'metropolitano', 'blindness', 'rosario', 'lifestyle', 'activism', 'ted', 'tedx']","TEDxRosario se realiza en la ciudad de Rosario, Argentina
http://www.TEDxRosario.com.ar

Norberto nos demuestra con su historia de vida que cuando la vista se acorta es cuando realmente se comienza a ver. 

Padre de 5 hijos.

Nació en Chivilcoy (prov. de Buenos Aires), el 13 de noviembre de 1948.

Estudió en la Universidad Nacional de La Plata, graduándose de Contador Público Nacional en 1971.

Profesor en las Facultades de Ciencias Económicas de la U.N.L.P. y de la UCA de La Plata, desde 1971 hasta 1988. Trabajo en la Organización Techint, desde 1972 hasta 1997, año que quedó ciego total por una Retinosis pigmentaria. En 1999, se graduó de Mediador Nacional, en el curso organizado por el Departamento de Graduados de la Facultad de Psicología de la U.N.R.

Actualmente gestiona en diversas ONG de la ciudad de Rosario, vinculadas a los deportes adaptados.

About TEDx:
In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",o7S95bmOWGU,TEDxRosario 2012: Dale una vuelta a tus ideas - 06/11/12
97,2013-05-23,Vendedores de ilusiones: Lisandro Carnielli at TEDxRosario 2012,33218,387,31,59,1114,"['tedx talks', 'Medicine', 'Culture', 'rosario', '\\santa fe\\', 'homeopatia', 'Activism', 'ted talks', 'ted x', 'Science', 'Pseudociencia', 'tedx', 'tedxrosario2012', 'placebo', 'tedx talk', 'Education', 'Lifestyle', 'Psychology', 'argentina', 'ted', 'ted talk', 'Pseudoscience', 'Health', 'Community']","TEDxRosario se realiza en la ciudad de Rosario, Argentina
http://www.TEDxRosario.com.ar

Lisandro nos demuestra lo sencillo que es engañar al cerebro y nos explica los peligros de las medicinas alternativas o pseudomedicinas. 

Nació en Rosario y creció en la ciudad de Ceres (Sta. Fe). Es médico egresado de la Universidad Nacional de Rosario; y miembro fundador del Círculo Escéptico Argentino.

Desde pequeño fue un apasionado por el conocimiento y de la ciencia como herramienta para alcanzarlo.

Desde hace más de seis años se dedica a la divulgación de la ciencia y del pensamiento crítico desde su blog personal y a través de las redes sociales.

Además, impulsó desde su blog campañas como ""No lo rayes, DONALO"" (de donación de guardapolvos); la campaña para salvar el cine ""El Cairo"" y un flashmob con suelta de preservativos para concientización sobre su uso.

Principalmente le interesan las distinciones entre ciencia y pseudociencias, entre medicina y pseudomedicinas, y las repercusiones sociales que tiene la falta de estas distinciones.

About TEDx:
In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",8uIJaPwIEEE,TEDxRosario 2012: Dale una vuelta a tus ideas - 06/11/12
98,2013-05-23,La magia del juego: Ernesto Rathge at TEDxRosario 2012,8888,99,3,2,931,"['Psychology', 'tedx talk', 'ted', 'Community', 'ted talk', 'History', 'randhi', 'mago', 'Performance', 'ted x', 'spanish', 'rosario', 'culture', 'santa fe', 'Entertainment', 'tedx talks', 'magic', 'tedxrosario2012', 'ted talks', 'argentina', 'español', 'irreverencia', 'Social Change', 'tedx']","TEDxRosario se realiza en la ciudad de Rosario, Argentina
http://www.TEDxRosario.com.ar

El Dr. Rathge nos da la receta para nunca dejar de jugar y su compañero de vida, el mago Randhi, nos lo explica con un asombroso ejemplo.

Médico, psiquiatra, psicoterapeuta.

Durante muchas horas de su día, desde hace ya, casi 38 años, escucha historias de personas que no la pasan tan bien e intentan comprender para mejorar, aliviarse y vivir mejor.

Ha creado y dirige, la Red Psicoterapéutica, una institución de atención clínica, docencia y prevención en Salud Mental y que nuclea la acción de más de 200 profesionales de Rosario y el sur de la Provincia de Santa Fe.

Además da conferencias y es consultor empresarial en temas de estrés y de liderazgo.

Actualmente, además de su trabajo y su familia en general, lo apasionan sus tres nietitos: Juanita, Lola y Nachito.

Ah! Y cuando tenía unos once años, un tío le regaló un libro de magia. Y ese fue el germen de otra pasión que nunca lo abandonó. De ahí, salió el mago Randhi. Pero esa es otra historia...

About TEDx:
In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",cdR2HgdNfWs,TEDxRosario 2012: Dale una vuelta a tus ideas - 06/11/12
99,2013-07-11,El esplendor de la ruina: Salvador Trappani at TEDxRosario,1115,5,0,0,1002,"['ted', 'ted talk', 'argentina', 'ted x', 'instrumentos', 'charango', 'rosario', 'serrucho', 'sustainability', 'tedx talk', 'ted talks', 'luthier', 'violin', 'charanguito', 'funny', 'musica', 'cubiertos', 'ukelele', 'spanish', 'basura', 'cats', 'quena', 'entertainment', 'tedxrosario', 'music', 'tedx', 'charangui', 'bells', 'botellofono', 'performance', 'santa fe', 'musicales', 'griferia', 'creacion', 'memories', 'tedx talks']","TEDxRosario se realiza en la ciudad de Rosario, Argentina
http://www.TEDxRosario.com.ar

Salvador nos deleita y divierte con los instrumentos nacidos de cruzar su amor por la música con su afán de crear.

Artista integral: músico, luthier, excéntrico, clown; que se permite abordar las más diversas formas estéticas del espectáculo. Se formó como actor con Mircko Buchín; estudió técnicas del Teatro Popular con Norberto Campos; técnica de Clown con Sergio D`Angelo; Clown y Máscara Neutra con Pepe Jiménez. Estudió Arte Circense en la Escuela de Circo Criollo de Bs. As.; Training Acrobático con Juan Maidagan; Método de Acciones Físicas con Mario Vidoletti.

En 1991 funda junto a Elena Guillen el grupo de teatro Los Estrellados, centrando la producción en la técnica actoral del clown y la investigación de instrumentos excéntricos no convencionales.

Su amor por la música ha sido determinante para su carrera. Ha recreado la tradición circense en un marco estético contemporáneo. La poesía encontró en él un maestro de la sutileza. Los objetos más impensables viven, suenan y sueñan en sus manos. Sus espectáculos ""Desconcierto Grosso"" y ""La Royalle"" son clásicos de la ciudad, y un viaje mágico y atrapante en cada una de sus presentaciones.

Ha recibido varios premios locales por su talento y trayectoria como el Magazine (en 2006) y el premio Piluso (en 2007). Recientemente ha sido reconocido como meritorio hijo de la localidad de Carreras por su actividad artística y cultural.

About TEDx:
In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",NBhHrfHQ0BQ,TEDxRosario 2012: Dale una vuelta a tus ideas - 06/11/12
100,2013-07-11,La aventura de hacer clown: Patricia Ghisoli at TEDxRosario,30997,524,26,23,857,"['teatro', 'lifestyle', 'acordeon', 'ted x', 'culture', 'Clown (Profession)', 'performance', 'payaso', 'argentina', 'tedx', 'music', 'spanish', 'tedx talk', 'danza', 'alegria', 'santa fe', 'entertainment', 'ted', 'aventura', 'ted talks', 'ridiculo', 'rosario', 'narices', 'soltarse', 'social change', 'risa', 'ted talk', 'escenarios', 'artes', 'tedx talks']","TEDxRosario se realiza en la ciudad de Rosario, Argentina
http://www.TEDxRosario.com.ar

Si creías que ser clown es vestirse llamativamente y usar la clásica nariz roja estás muy equivocado. Patricia Ghisoli nos desmiente los mitos acerca del mundo del clown y nos cuenta por qué, en un mundo tan apurado y preocupado por el qué dirán, es tan necesario soltarse y aprender a reír.

Directora de la Escuela de Clown de Rosario.

Habita los territorios de las artes escénicas desde los cuatro años. Comenzó con la danza y en el medio del baile se encontró con el teatro. Las técnicas de clown abrieron el juego del escenario a la mirada de un mundo ridículo. Desde allí, fracasar es saltar, y reír es comprender.

Trabaja dictando clases, gestiona espacios de formación y producción artística en Rosario y otras ciudades del país. Es coordinadora de Talleres de Producción Pedagógica en el Ministerio de Educación de la provincia. Actuó, bailó, escribió y dirigió obras de Teatro, de Danza Teatro y de Clown.

Hacer obras es lo que más le atrae. Las crea y las revisa, las tira al aire, las suelta y salta a alcanzarlas. Cada función se multiplica.

About TEDx:
In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",erWfFRItBHM,TEDxRosario 2012: Dale una vuelta a tus ideas - 06/11/12
101,2013-06-13,Una historia de juguetes: Jorge Crowe at TEDxRosario 2012,1901,28,0,1,1370,"['electronic waste', 'toys', 'education', 'design', 'CEC', 'isla de los inventos', 'culture', 'tedx talk', 'spanish', 'social change', 'travel', 'community', 'tedxrosario', 'argentina', 'ted', 'ted x', 'rosario', 'sustainability', 'ted talk', 'tedx talks', 'e-waste', 'santa fe', 'basura electronica', 'arte', 'ted talks', 'tedx', 'juguetes', 'metropolitano', 'art', 'scavenge']","TEDxRosario se realiza en la ciudad de Rosario, Argentina
http://www.TEDxRosario.com.ar

Jorge enseña a través de la fabricacion de juguetes, a niños y adultos por igual, la importancia de tener un oficio para desarrollarnos integralmente. 

Es de Tunuyán, Mendoza. Licenciado en Artes Plásticas (UNCuyo, Mendoza). Realizó un Posgrado en Electrónica aplicada a las Artes (IUNA). Se especializa en electrónica analógica, tecnologías ""obsoletas"" y sus aplicaciones creativas y educativas. Dirige el Laboratorio de Juguete, espacio de difusión y enseñanza de tecnologías abiertas con fines creativos. Actualmente es parte del proyecto FLEXIBLE (arte&tecnología para la infancia), es profesor en la Licenciatura y Maestría en Artes Electrónicas (UNTREF) y en el Programa de Posgrado en Teatro de Objetos, Interactividad y Nuevos Medios (IUNA).

Se desempeña como contenidista para PAKA PAKA, de los programas ""Los hacecosas"" y ""Los desafiólogos"" (ambos a estrenarse durante el 2013). Es integrante de ConectarLab, laboratorio del Programa Conectar Igualdad. Ha expuesto, realizado conferencias, talleres y performances en diversas ciudades de la Argentina, América (Montevideo, San Pablo, Río de Janeiro, Santiago de Chile, La Paz, Nueva York) y Europa (Bergen).

About TEDx: 
In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",UVdc0nsN-Ko,TEDxRosario 2012: Dale una vuelta a tus ideas - 06/11/12
